period,parent,timestamp,chunk_index,chunk_records,status,error,theta_deg,phi_deg,n2o_tlag_s,n2o_hdi_lo_s,n2o_hdi_hi_s,n2o_hdi_range_s,n2o_is_reliable,n2o_tlag_pw_s,n2o_corr_pw,n2o_cov_pwb,n2o_ar_order,n2o_best_combination,n2o_applied_records,n2o_status,ch4_tlag_s,ch4_hdi_lo_s,ch4_hdi_hi_s,ch4_hdi_range_s,ch4_is_reliable,ch4_tlag_pw_s,ch4_corr_pw,ch4_cov_pwb,ch4_ar_order,ch4_best_combination,ch4_applied_records,ch4_status,n2o_pwbopt_s_std,n2o_flag_std,n2o_pwbopt_s_pf,n2o_flag_pf,n2o_tlag_final_s,n2o_tlag_final_pf_s,ch4_pwbopt_s_std,ch4_flag_std,ch4_pwbopt_s_pf,ch4_flag_pf,ch4_tlag_final_s,ch4_tlag_final_pf_s
CH-CHA_202107221010.csv,CH-CHA_202107221010.csv,2021-07-22T10:10:00,0,24000,ok,,146.8057330280362,5.07977760629761,1.5,-6.9,9.9,16.8,False,1.45,0.01777050945031276,1.170026002489932e-07,437.0,ct,33.0,ok,0.7,-5.2,6.65,11.850000000000001,False,-3.5,0.018243344805574015,2.5335717850832153e-05,435.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,,S3_unreliable,,S3_unreliable,1.7,1.7
CH-CHA_202107221030.csv,CH-CHA_202107221010.csv,2021-07-22T10:30:00,1,36000,ok,,116.05343769641719,3.0612725877726774,-0.7,-8.2,8.8,17.0,False,-6.95,0.016805879327550594,-6.702508443533467e-07,428.0,cw,33.0,ok,1.9,-4.95,2.9,7.85,False,-6.15,-0.01741679677807077,3.651642044038073e-06,428.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,,S3_unreliable,,S3_unreliable,1.7,1.7
CH-CHA_202107221100.csv,CH-CHA_202107221010.csv,2021-07-22T11:00:00,2,36000,ok,,115.85327344249868,4.43320815066319,3.45,-7.7,6.2,13.9,False,-7.1,-0.01628200206806361,8.670869877771472e-08,441.0,cw,33.0,ok,1.75,1.45,3.5,2.05,False,1.7,0.024148972771586327,-4.7354422447193876e-06,448.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,,S3_unreliable,,S3_unreliable,1.7,1.7
CH-CHA_202107221130.csv,CH-CHA_202107221010.csv,2021-07-22T11:30:00,3,36000,ok,,139.5301357926496,3.5249931093275606,-2.85,-8.1,4.6,12.7,False,6.25,-0.016128153991317888,-9.685653691383427e-06,441.0,ct,33.0,ok,1.75,1.1,1.9,0.7999999999999998,False,1.55,-0.020666072290653148,-2.434189456515905e-06,425.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,,S3_unreliable,,S3_unreliable,1.7,1.7
CH-CHA_202107221200.csv,CH-CHA_202107221010.csv,2021-07-22T12:00:00,4,36000,ok,,136.98425663632406,5.6832133458981975,2.0,-6.1,8.95,15.049999999999999,False,2.6,0.013801905063342498,4.8883857206893785e-06,431.0,ct,33.0,ok,1.7,1.65,1.95,0.30000000000000004,True,-5.95,-0.015542928835307397,5.167816039924757e-06,403.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.7,S1_optimal,1.7,S1_optimal,1.7,1.7
CH-CHA_202107221230.csv,CH-CHA_202107221010.csv,2021-07-22T12:30:00,5,35994,ok,,158.4004471412249,2.6964349527800535,2.45,-6.7,8.85,15.55,False,2.55,0.016176557611435747,7.640787939184466e-06,442.0,ct,33.0,ok,1.95,-7.65,7.65,15.3,False,0.9,0.013516278132299171,0.00017478441118481223,444.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.95,S2_optimal,1.7,S3_unreliable,1.95,1.7
CH-CHA_202107221300.csv,CH-CHA_202107221300.csv,2021-07-22T13:00:00,0,36000,ok,,159.97119077484177,3.0686351760378843,1.4,-10.0,6.45,16.45,False,1.2,-0.015776560237535774,-3.2717690410860484e-06,423.0,cw,33.0,ok,1.6,-8.2,2.05,10.25,False,-2.95,0.017854277734997825,0.00043989818658641015,424.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.6,S2_optimal,1.7,S3_unreliable,1.6,1.7
CH-CHA_202107221330.csv,CH-CHA_202107221300.csv,2021-07-22T13:30:00,1,36000,ok,,151.27149897657912,3.057934373858383,2.85,-7.85,6.5,14.35,False,3.4,0.01988466508354966,3.176897185637396e-06,455.0,ct,33.0,ok,-0.05,-3.65,9.6,13.25,False,0.0,0.01733862518782325,6.101144284570672e-06,455.0,cw,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.6,S3_unreliable,1.7,S3_unreliable,1.6,1.7
CH-CHA_202107221400.csv,CH-CHA_202107221300.csv,2021-07-22T14:00:00,2,36000,ok,,163.77637973727136,3.5671092011813865,3.55,-9.65,7.5,17.15,False,4.15,0.014785321909902383,2.3637613378177163e-06,451.0,ct,33.0,ok,1.7,-9.6,5.9,15.5,False,-1.75,-0.019127802676809778,7.278094172556377e-06,448.0,ct,34.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.7,S2_optimal,1.7,S3_unreliable,1.7,1.7
CH-CHA_202107221430.csv,CH-CHA_202107221300.csv,2021-07-22T14:30:00,3,36000,ok,,160.84094683625773,4.7206219417174635,2.7,-4.7,9.25,13.95,False,-6.95,-0.018421287602707205,1.586132753926853e-06,441.0,ct,33.0,ok,1.65,1.65,1.85,0.20000000000000018,True,-5.9,-0.015527986582635751,7.170757758987499e-07,421.0,ct,33.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.65,S1_optimal,1.65,S1_optimal,1.65,1.65
CH-CHA_202107221500.csv,CH-CHA_202107221300.csv,2021-07-22T15:00:00,4,36000,ok,,170.8334379939429,3.0684585447053685,3.05,-8.25,7.75,16.0,False,5.15,0.016689558255495004,5.465081372296802e-06,422.0,ct,33.0,ok,1.75,1.7,1.8,0.10000000000000009,True,1.85,0.01582940267170737,9.96500418200536e-07,428.0,ct,35.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107221530.csv,CH-CHA_202107221300.csv,2021-07-22T15:30:00,5,36000,ok,,142.60301091827353,3.4157989038205634,2.65,-6.65,9.25,15.9,False,2.65,0.017162705339228528,5.379390738891893e-07,421.0,cw,33.0,ok,1.75,1.65,1.75,0.10000000000000009,True,9.3,0.01918876653156576,7.788181084041139e-07,455.0,ct,35.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107221600.csv,CH-CHA_202107221300.csv,2021-07-22T16:00:00,6,36000,ok,,150.70577858049813,2.6791494813635843,3.1,1.2,3.6,2.4000000000000004,False,3.2,0.025544662498522556,7.712034529781398e-06,448.0,cw,33.0,ok,1.1,-5.75,7.95,13.7,False,-9.1,-0.017750615837447623,-1.402592428698118e-06,421.0,ct,35.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.75,S3_unreliable,1.75,S3_unreliable,1.75,1.75
CH-CHA_202107221630.csv,CH-CHA_202107221300.csv,2021-07-22T16:30:00,7,36000,ok,,168.536165040745,3.2993454270384763,2.45,0.25,3.1,2.85,False,-5.6,0.01653016102852532,-7.503071104228923e-07,442.0,ct,33.0,ok,1.75,1.7,1.75,0.050000000000000044,True,0.3,-0.018631396879053384,5.508464958376222e-06,441.0,ct,35.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107221700.csv,CH-CHA_202107221300.csv,2021-07-22T17:00:00,8,36000,ok,,-171.49927292737482,3.0422254595905653,1.7,1.55,2.4,0.8499999999999999,False,1.55,0.025415911093284504,1.7057892292458535e-05,443.0,ct,33.0,ok,1.75,1.7,1.75,0.050000000000000044,True,1.7,0.020097242722220444,9.615393094050878e-06,445.0,ct,35.0,ok,,S3_unreliable,,S3_unreliable,1.65,1.65,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107221730.csv,CH-CHA_202107221300.csv,2021-07-22T17:30:00,9,36000,ok,,179.3610404815403,2.8285176726006602,1.65,1.6,1.8,0.19999999999999996,True,1.6,0.018619453162894272,-4.440501941241367e-06,430.0,ct,33.0,ok,1.75,1.7,1.75,0.050000000000000044,True,1.75,0.017771990710798703,9.515089683561973e-06,445.0,ct,35.0,ok,1.65,S1_optimal,1.65,S1_optimal,1.65,1.65,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107221800.csv,CH-CHA_202107221300.csv,2021-07-22T18:00:00,10,36000,ok,,170.47007080682667,3.1501969263580167,1.8,1.75,3.05,1.2999999999999998,False,3.05,0.01653454134490269,-2.3449353735189976e-08,454.0,ct,33.0,ok,1.75,1.75,1.8,0.050000000000000044,True,6.8,0.016955788516091443,5.8979745787509235e-06,424.0,ct,35.0,ok,1.8,S2_optimal,1.65,S3_unreliable,1.8,1.65,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107221830.csv,CH-CHA_202107221300.csv,2021-07-22T18:30:00,11,35986,ok,,159.20323444437278,2.689385400154833,1.85,1.75,1.9,0.1499999999999999,True,1.65,0.02694267838683315,3.247168769437806e-07,441.0,ct,37.0,ok,1.8,1.75,1.8,0.050000000000000044,True,1.8,0.015270243142736494,3.295628379718863e-06,450.0,ct,36.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202107221900.csv,CH-CHA_202107221900.csv,2021-07-22T19:00:00,0,36000,ok,,174.77583768414198,2.9031564612488876,1.85,1.8,1.9,0.09999999999999987,True,1.6,0.03014778145433573,3.8030518459060415e-07,452.0,ct,37.0,ok,1.8,1.75,1.8,0.050000000000000044,True,1.7,0.015612206683804078,6.868820724702979e-06,453.0,ct,36.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202107221930.csv,CH-CHA_202107221900.csv,2021-07-22T19:30:00,1,36000,ok,,90.25579936220402,9.45118594691824,1.85,1.75,2.05,0.2999999999999998,True,2.65,0.016688343965346533,-7.00838850014482e-08,455.0,ct,37.0,ok,1.85,-6.85,7.15,14.0,False,5.65,0.014406991386654348,7.401450000666499e-07,335.0,ct,36.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.85,S2_optimal,1.8,S3_unreliable,1.85,1.8
CH-CHA_202107222000.csv,CH-CHA_202107221900.csv,2021-07-22T20:00:00,2,36000,ok,,31.360916255515686,2.215501118244065,1.9,1.85,1.95,0.09999999999999987,True,1.8,0.019170822687821807,-4.779802836040854e-08,454.0,ct,38.0,ok,2.0,-5.6,5.3,10.899999999999999,False,0.0,0.021339984706640343,2.00630745906065e-07,405.0,ct,36.0,ok,1.9,S1_optimal,1.9,S1_optimal,1.9,1.9,2.0,S2_optimal,1.8,S3_unreliable,2.0,1.8
CH-CHA_202107222030.csv,CH-CHA_202107221900.csv,2021-07-22T20:30:00,3,36000,ok,,19.908357133441115,2.3803337295271336,1.9,1.75,1.95,0.19999999999999996,True,1.6,0.025954581757238086,8.276175139794634e-08,390.0,ct,38.0,ok,1.65,-2.2,3.7,5.9,False,1.75,0.017212511581706308,1.3972305343791738e-06,441.0,wc,36.0,ok,1.9,S1_optimal,1.9,S1_optimal,1.9,1.9,1.65,S2_optimal,1.8,S3_unreliable,1.65,1.8
CH-CHA_202107222100.csv,CH-CHA_202107221900.csv,2021-07-22T21:00:00,4,36000,ok,,25.913806571281068,2.345935606940783,1.9,1.7,2.05,0.34999999999999987,True,2.6,-0.022690380658568148,-3.526192638421835e-07,424.0,ct,38.0,ok,-1.45,-8.6,3.1,11.7,False,1.25,0.015650960383407887,1.3594936071746214e-07,441.0,wc,36.0,ok,1.9,S1_optimal,1.9,S1_optimal,1.9,1.9,1.65,S3_unreliable,1.8,S3_unreliable,1.65,1.8
CH-CHA_202107222130.csv,CH-CHA_202107221900.csv,2021-07-22T21:30:00,5,36000,ok,,22.572899007584585,2.288844514486039,1.75,1.7,1.9,0.19999999999999996,True,1.8,0.0227051251909079,6.762534540437682e-08,455.0,ct,35.0,ok,1.7,-0.6,2.25,2.85,False,-1.75,-0.01739089856302166,-4.924413859248304e-07,449.0,ct,36.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.7,S2_optimal,1.8,S3_unreliable,1.7,1.8
CH-CHA_202107222200.csv,CH-CHA_202107221900.csv,2021-07-22T22:00:00,6,36000,ok,,51.91485412351314,3.8429788244918375,1.7,1.35,2.0,0.6499999999999999,False,-3.5,-0.018828993357493357,-1.633072684142565e-08,448.0,ct,34.0,ok,1.7,-8.2,4.45,12.649999999999999,False,7.4,-0.01710989991371229,-7.302157791326862e-07,443.0,ct,36.0,ok,1.7,S2_optimal,1.7,S2_optimal,1.7,1.7,1.7,S2_optimal,1.8,S3_unreliable,1.7,1.8
CH-CHA_202107222230.csv,CH-CHA_202107221900.csv,2021-07-22T22:30:00,7,36000,ok,,18.045975228825377,3.025620902571773,1.85,1.75,1.9,0.1499999999999999,True,1.8,0.023265675103513846,-2.0602006413696172e-07,453.0,ct,37.0,ok,1.6,-8.05,7.0,15.05,False,2.35,-0.01729786370734531,2.2734117321004963e-07,444.0,wc,36.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.6,S2_optimal,1.8,S3_unreliable,1.6,1.8
CH-CHA_202107222300.csv,CH-CHA_202107221900.csv,2021-07-22T23:00:00,8,36000,ok,,43.41028320999648,3.3920465938590185,1.9,1.85,2.0,0.1499999999999999,True,0.15,-0.022570443213013915,-6.430538143250274e-08,455.0,ct,38.0,ok,1.75,-5.6,8.15,13.75,False,-6.65,-0.02157337716852383,-1.0778883651660237e-06,455.0,ct,36.0,ok,1.9,S1_optimal,1.9,S1_optimal,1.9,1.9,1.75,S2_optimal,1.8,S3_unreliable,1.75,1.8
CH-CHA_202107222330.csv,CH-CHA_202107221900.csv,2021-07-22T23:30:00,9,36000,ok,,28.29185553715415,0.2647247554025347,2.15,-0.05,2.5,2.55,False,4.85,-0.023281915858915706,1.7709481021496526e-08,440.0,ct,38.0,ok,3.05,-5.0,6.85,11.85,False,7.55,-0.014766378556404627,2.1937691688876677e-07,431.0,ct,36.0,ok,2.15,S2_optimal,1.9,S3_unreliable,2.15,1.9,1.75,S3_unreliable,1.8,S3_unreliable,1.75,1.8
CH-CHA_202107230000.csv,CH-CHA_202107221900.csv,2021-07-23T00:00:00,10,36000,ok,,118.6498481626907,0.08886756940687106,2.65,2.35,2.85,0.5,False,1.65,0.021997563319529442,9.905368976976475e-09,432.0,ct,38.0,ok,2.45,0.25,5.05,4.8,False,1.4,-0.01931494290068984,2.5103223252653335e-07,454.0,ct,36.0,ok,2.65,S2_optimal,1.9,S3_unreliable,2.65,1.9,1.75,S3_unreliable,1.8,S3_unreliable,1.75,1.8
CH-CHA_202107230030.csv,CH-CHA_202107221900.csv,2021-07-23T00:30:00,11,35988,ok,,33.36462789408855,1.9771537077567711,2.0,-1.8,6.6,8.4,False,-0.65,-0.01638753400459928,-9.632884135747402e-08,434.0,ct,38.0,ok,1.9,-8.75,9.35,18.1,False,-0.9,0.014288352949181751,3.3732587156207346e-07,453.0,cw,36.0,ok,2.65,S3_unreliable,1.9,S3_unreliable,2.65,1.9,1.9,S2_optimal,1.8,S3_unreliable,1.9,1.8
CH-CHA_202107230100.csv,CH-CHA_202107230100.csv,2021-07-23T01:00:00,0,36000,ok,,20.23024429826152,0.7632015951573227,1.85,1.4,1.9,0.5,False,7.35,0.022710324036759818,-5.964136499274967e-08,406.0,ct,37.0,ok,1.9,-2.8,4.3,7.1,False,8.05,0.017508791438510224,5.290213715166436e-10,449.0,ct,36.0,ok,2.65,S3_unreliable,1.85,S2_optimal,2.65,1.85,1.9,S2_optimal,1.8,S3_unreliable,1.9,1.8
CH-CHA_202107230130.csv,CH-CHA_202107230100.csv,2021-07-23T01:30:00,1,36000,ok,,27.303067547253963,1.6697977150503382,2.05,1.6,2.25,0.6499999999999999,False,9.55,0.015923217162484245,-1.1349245512391329e-07,406.0,ct,41.0,ok,-1.2,-3.45,5.1,8.55,False,-3.0,0.01563390540802117,-2.2893556376872113e-07,444.0,ct,36.0,ok,2.65,S3_unreliable,2.05,S2_optimal,2.65,2.05,1.9,S3_unreliable,1.8,S3_unreliable,1.9,1.8
CH-CHA_202107230200.csv,CH-CHA_202107230100.csv,2021-07-23T02:00:00,2,36000,ok,,41.83193821886143,1.1838119225509687,1.95,1.55,2.05,0.4999999999999998,True,2.05,0.01897828556842269,-2.1114456330525535e-07,432.0,ct,39.0,ok,2.0,-5.5,4.35,9.85,False,9.85,0.01918402024023765,3.26183382642011e-07,450.0,ct,36.0,ok,1.95,S1_optimal,1.95,S1_optimal,1.95,1.95,2.0,S2_optimal,1.8,S3_unreliable,2.0,1.8
CH-CHA_202107230230.csv,CH-CHA_202107230100.csv,2021-07-23T02:30:00,3,36000,ok,,-5.554846419748481,-6.473694805384438,2.2,0.9,2.9,2.0,False,-1.65,-0.02145650758307724,-1.5618957845000034e-08,450.0,ct,39.0,ok,0.9,-9.05,7.6,16.65,False,-6.15,0.019063978737152966,1.6568979264297192e-07,449.0,wc,36.0,ok,2.2,S2_optimal,1.95,S3_unreliable,2.2,1.95,2.0,S3_unreliable,1.8,S3_unreliable,2.0,1.8
CH-CHA_202107230300.csv,CH-CHA_202107230100.csv,2021-07-23T03:00:00,4,36000,ok,,48.610599368803655,-2.9960186763574583,1.65,0.5,2.15,1.65,False,0.95,0.017604890165043255,-9.18731602021844e-08,422.0,ct,39.0,ok,2.0,1.5,2.25,0.75,False,-9.2,0.01803875978159724,7.65487267740735e-08,441.0,ct,40.0,ok,2.2,S3_unreliable,1.95,S3_unreliable,2.2,1.95,2.0,S2_optimal,2.0,S2_optimal,2.0,2.0
CH-CHA_202107230330.csv,CH-CHA_202107230100.csv,2021-07-23T03:30:00,5,36000,ok,,71.92796506595845,-2.394670109382959,2.1,-7.0,3.4,10.4,False,2.2,0.016717484797923895,-6.903339539113445e-08,442.0,wc,39.0,ok,-0.3,-7.25,6.15,13.4,False,2.6,0.018536750262588456,5.763598265880557e-07,444.0,ct,40.0,ok,2.1,S2_optimal,1.95,S3_unreliable,2.1,1.95,2.0,S3_unreliable,2.0,S3_unreliable,2.0,2.0
CH-CHA_202107230400.csv,CH-CHA_202107230100.csv,2021-07-23T04:00:00,6,36000,ok,,69.79067796864261,-4.070378494118553,0.95,-7.65,3.3,10.95,False,6.75,-0.017866054261834262,1.9510593299905357e-08,448.0,ct,39.0,ok,1.4,-7.45,9.5,16.95,False,1.3,0.018714844977840924,-6.9829603333398e-07,447.0,ct,40.0,ok,2.1,S3_unreliable,1.95,S3_unreliable,2.1,1.95,2.0,S3_unreliable,2.0,S3_unreliable,2.0,2.0
CH-CHA_202107230430.csv,CH-CHA_202107230100.csv,2021-07-23T04:30:00,7,36000,ok,,33.45142980249992,1.8532446965318665,1.95,1.7,2.15,0.44999999999999996,True,2.1,0.022878685274686856,4.4317587368853835e-09,449.0,ct,39.0,ok,2.1,-8.7,8.4,17.1,False,3.2,0.01622248285589856,3.259312805096603e-07,441.0,ct,40.0,ok,1.95,S1_optimal,1.95,S1_optimal,1.95,1.95,2.1,S2_optimal,2.0,S3_unreliable,2.1,2.0
CH-CHA_202107230500.csv,CH-CHA_202107230100.csv,2021-07-23T05:00:00,8,36000,ok,,40.13359366129931,3.103928261220691,1.95,0.75,2.35,1.6,False,1.35,0.018427293547296834,1.576939514366265e-08,444.0,ct,39.0,ok,2.85,1.15,3.0,1.85,False,-1.15,0.01602077418185638,-3.4148403497358616e-07,442.0,ct,40.0,ok,1.95,S2_optimal,1.95,S3_unreliable,1.95,1.95,2.1,S3_unreliable,2.0,S3_unreliable,2.1,2.0
CH-CHA_202107230530.csv,CH-CHA_202107230100.csv,2021-07-23T05:30:00,9,36000,ok,,30.06154605320462,0.5043372054772511,1.85,1.75,2.2,0.4500000000000002,True,10.0,0.017992191019359862,-1.6446591317507214e-07,442.0,ct,37.0,ok,1.35,-5.25,7.9,13.15,False,3.7,-0.017280281614519756,-5.911214646656768e-07,441.0,ct,40.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,2.1,S3_unreliable,2.0,S3_unreliable,2.1,2.0
CH-CHA_202107230600.csv,CH-CHA_202107230100.csv,2021-07-23T06:00:00,10,36000,ok,,130.2048997412786,2.1536526345734672,-0.9,-5.9,8.8,14.700000000000001,False,7.05,0.015649956498695664,6.634844026059693e-08,455.0,ct,37.0,ok,3.3,-7.85,4.8,12.649999999999999,False,3.4,0.01572300729831337,1.9895508731545992e-07,404.0,ct,40.0,ok,1.85,S3_unreliable,1.85,S3_unreliable,1.85,1.85,2.1,S3_unreliable,2.0,S3_unreliable,2.1,2.0
CH-CHA_202107230630.csv,CH-CHA_202107230100.csv,2021-07-23T06:30:00,11,35989,ok,,172.7521666401725,-6.802444237908493,1.6,-9.2,5.45,14.649999999999999,False,1.85,0.020305742572891507,-1.323665638936969e-07,448.0,ct,37.0,ok,2.3,-9.2,5.15,14.35,False,2.35,-0.014735311513938129,-1.2052098152816292e-06,441.0,cw,40.0,ok,1.6,S2_optimal,1.85,S3_unreliable,1.6,1.85,2.3,S2_optimal,2.0,S3_unreliable,2.3,2.0
CH-CHA_202107230700.csv,CH-CHA_202107230700.csv,2021-07-23T07:00:00,0,36000,ok,,-130.78121488168983,4.652052137404902,1.5,0.85,1.7,0.85,False,1.6,0.023976821869814244,2.6714122238794647e-07,454.0,ct,30.0,ok,1.6,-3.55,9.4,12.95,False,-4.35,-0.019728768689958976,1.86442148803666e-06,453.0,ct,40.0,ok,1.5,S2_optimal,1.5,S2_optimal,1.5,1.5,2.3,S3_unreliable,2.0,S3_unreliable,2.3,2.0
CH-CHA_202107230730.csv,CH-CHA_202107230700.csv,2021-07-23T07:30:00,1,36000,ok,,167.61495417580812,3.16453506207825,1.75,1.35,1.85,0.5,False,-0.85,0.020055679236405853,-1.5209624735034096e-07,426.0,ct,35.0,ok,1.8,-3.8,7.45,11.25,False,4.4,-0.01659400299021088,9.67205013223776e-07,403.0,ct,40.0,ok,1.75,S2_optimal,1.75,S2_optimal,1.75,1.75,1.8,S2_optimal,2.0,S3_unreliable,1.8,2.0
CH-CHA_202107230800.csv,CH-CHA_202107230700.csv,2021-07-23T08:00:00,2,36000,ok,,-176.55578701369743,3.73331457462707,1.55,1.05,4.0,2.95,False,4.85,0.014322247977578308,4.79708651646833e-07,442.0,ct,35.0,ok,1.75,-9.0,8.85,17.85,False,0.2,0.016452656383498725,-2.909938474810086e-06,445.0,ct,40.0,ok,1.55,S2_optimal,1.75,S3_unreliable,1.55,1.75,1.75,S2_optimal,2.0,S3_unreliable,1.75,2.0
CH-CHA_202107230830.csv,CH-CHA_202107230700.csv,2021-07-23T08:30:00,3,36000,ok,,173.8786548718037,2.8666994288143717,1.65,-9.1,2.2,11.3,False,1.6,0.018599025597055646,-5.557874432492874e-07,448.0,ct,35.0,ok,1.45,-9.65,6.5,16.15,False,1.55,0.017795918037155686,4.213418499987204e-06,453.0,ct,40.0,ok,1.65,S2_optimal,1.75,S3_unreliable,1.65,1.75,1.45,S2_optimal,2.0,S3_unreliable,1.45,2.0
CH-CHA_202107230900.csv,CH-CHA_202107230700.csv,2021-07-23T09:00:00,4,36000,ok,,-169.02638566242666,5.7269017116964465,1.65,1.0,2.95,1.9500000000000002,False,1.5,0.02565622867816403,4.3190171401103225e-07,442.0,ct,35.0,ok,1.1,-9.75,8.2,17.95,False,-8.85,0.014228520619293274,-2.017242915565127e-06,444.0,ct,40.0,ok,1.65,S2_optimal,1.75,S3_unreliable,1.65,1.75,1.1,S2_optimal,2.0,S3_unreliable,1.1,2.0
CH-CHA_202107230930.csv,CH-CHA_202107230700.csv,2021-07-23T09:30:00,5,36000,ok,,-120.82393921694612,2.978877185349966,1.55,1.3,2.95,1.6500000000000001,False,2.8,0.016734817169262225,6.041257284681817e-07,446.0,ct,35.0,ok,-3.9,-5.65,8.9,14.55,False,-4.45,0.01572369521188056,-2.847293030233223e-06,449.0,cw,40.0,ok,1.55,S2_optimal,1.75,S3_unreliable,1.55,1.75,1.1,S3_unreliable,2.0,S3_unreliable,1.1,2.0
CH-CHA_202107231000.csv,CH-CHA_202107230700.csv,2021-07-23T10:00:00,6,36000,ok,,153.08619830344546,4.04130389479556,2.45,-1.15,3.5,4.65,False,2.5,0.016659667021130174,4.573482884130909e-06,453.0,ct,35.0,ok,-2.05,-7.25,8.05,15.3,False,0.1,0.016350777313261938,7.527647792732772e-06,442.0,cw,40.0,ok,1.55,S3_unreliable,1.75,S3_unreliable,1.55,1.75,1.1,S3_unreliable,2.0,S3_unreliable,1.1,2.0
CH-CHA_202107231030.csv,CH-CHA_202107230700.csv,2021-07-23T10:30:00,7,36000,ok,,170.6314149386282,2.844837989153011,-1.0,-8.9,5.45,14.350000000000001,False,-9.5,0.01428471295839383,-3.802185337521925e-07,440.0,cw,35.0,ok,-0.05,-8.75,9.1,17.85,False,-7.25,-0.013942601345963436,-3.6282484047369835e-06,445.0,cw,40.0,ok,1.55,S3_unreliable,1.75,S3_unreliable,1.55,1.75,1.1,S3_unreliable,2.0,S3_unreliable,1.1,2.0
CH-CHA_202107231100.csv,CH-CHA_202107230700.csv,2021-07-23T11:00:00,8,36000,ok,,106.08420369185971,3.1382789077088327,2.4,-8.7,5.35,14.049999999999999,False,8.8,0.013098537355487081,1.0901275643367334e-05,431.0,ct,35.0,ok,1.75,1.5,1.9,0.3999999999999999,True,1.65,0.020048892547839797,7.761396993999125e-07,443.0,ct,35.0,ok,1.55,S3_unreliable,1.75,S3_unreliable,1.55,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107231130.csv,CH-CHA_202107230700.csv,2021-07-23T11:30:00,9,36000,ok,,135.74693577084668,3.2088867625855886,0.05,-4.75,6.5,11.25,False,4.95,0.018818927197885638,4.378411796315799e-07,438.0,ct,35.0,ok,1.75,1.7,1.85,0.15000000000000013,True,1.85,0.02164192526019974,2.0564815961049007e-06,442.0,ct,35.0,ok,1.55,S3_unreliable,1.75,S3_unreliable,1.55,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202107231200.csv,CH-CHA_202107230700.csv,2021-07-23T12:00:00,10,36000,ok,,143.71195867203824,2.718071263752773,2.65,0.15,7.9,7.75,False,2.7,0.018734814368869483,8.717138663055584e-06,441.0,ct,35.0,ok,1.65,-6.95,2.6,9.55,False,-1.4,0.01569853037722959,0.00010802010249525036,444.0,ct,35.0,ok,1.55,S3_unreliable,1.75,S3_unreliable,1.55,1.75,1.65,S2_optimal,1.75,S3_unreliable,1.65,1.75
CH-CHA_202107231230.csv,CH-CHA_202107230700.csv,2021-07-23T12:30:00,11,35987,ok,,160.01861304258512,4.077706583898967,2.7,2.25,2.75,0.5,False,2.5,0.02117386349893117,1.2513676269899596e-05,440.0,ct,35.0,ok,1.7,-2.1,2.85,4.95,False,9.85,0.015734411334059766,-2.1670086527820183e-06,448.0,ct,35.0,ok,1.55,S3_unreliable,1.75,S3_unreliable,1.55,1.75,1.7,S2_optimal,1.75,S3_unreliable,1.7,1.75
